Unnamed: 0,A,B,C
120307,nibi1zggraamnl8h4kve408e27ttamlhyjtumk90gxu,,
120308,nibi1hm6v3yjre9gd2t7jwesjf2z3clr8v49a57cxr9,,
120309,nibi1m5n8w3he8erllkae5fg2jllhcs848r9pul9sde,,
120310,nibi1qup494d7yyqrk2ztkq3z2l9whja4pulf7ljly6,,
120311,nibi1gkmp2cgc3dvexlw53av30z8wltg52z34nw7xdz,,
120312,nibi1a2fwndgc0kf9dhqt073ntwzxcgnzy6e0u234fc,,
120313,nibi1ea8sktj8c0qhjw5g4n7c9kk6r3mlzzc6y4e9wp,,
120314,nibi1sr58c8hmffh4mdg4pz8g6hcmg34cqva7s5793w,,
120315,nibi1623kr7mf7y50e3ncrjwtdd67w9alkh0pqvmhva,,
120316,nibi1r2ec80wnerk7j8yt22aarpstxgdunx37vt5ypc,,
120317,nibi1wugkre07n56xqyywx73pcz7k65w3dd0vdgvjfh,,
120318,nibi1c4nql2rxmphzvqlpp2vnjlccgezgnudjhsd72s,,
120319,nibi16xjv3vlc5c7cj504mqu399dmmexhpmxtsvntgm,,
120320,nibi1k3ck8h7c9l48mqg8zpla9n07jltrfwv9t2rwyw,,
120321,nibi1k4gqva04x7qwu8emss3cg6p4zht2lvsadtvd28,,
120322,nibi1v02rve0fswlqm9axl6pnxcjuv7h6ste7045am6,,
120323,nibi1khs9xyssp7qr66up9magm7vr3rhnxndazhxp5c,,
120324,nibi1whvdq9dt0060a7r5fuskh9kc3zv90eqx8waxgr,,
120325,nibi1gx7k834x2dc4ux79tuurjjtmavsqy0ht0t60ds,,
120326,nibi1835awh0pdhf89mlqgqmgt3mzxpwkmgtnamgkek,,
120327,nibi1wm640vlu8nxp6pclaucj0lrgxy0wqklggwq9wc,,
120328,nibi1yc6rzutp0xcpucsu5vm4fwfs5824ycyy2hrhkr,,
120329,nibi1330rx5ac26lzpruy5re5vlmangzjp49hwl0fuq,,
120330,nibi1yrpqu2027cr6ptg5efruqhk0cjqajqc656df47,,
120331,nibi15jddg7z967j0anj68fjwuzps2996s85t5tazxf,,
120332,nibi19v9lsp9608hyqpudejk8k2rnqnehsq76t5dc7p,,
120333,nibi1ardfejnqrkjczyk22uvms73dqla84ykenaycdp,,
120334,nibi1csvdsn5t4vsp9p20y86u8vcdqh6q6wseshnzmj,,
120335,nibi1cmweyw0ga726s6rlw95agrysycgvpuke2gz05x,,
120336,nibi1crasnzhm4c4stvzendc752yfgfwqvftd9m3hqd,,
